Id,Prediction
347,0.9999556449890376
348,0.9678614558910388
349,0.9999998916868635
350,0.9978400342534715
351,0.9964778803057158
352,0.0052305295374856795
353,0.9999981108749859
354,0.9987870437020666
355,0.00015151242555242573
356,0.9999971654888169
357,1.4861812270784016e-05
358,2.5242405476546738e-05
359,1.8439449903190248e-07
360,0.02365666730262384
361,0.002672730887659816
362,0.9994836827078887
363,0.00047873742667185385
364,0.999810008908793
365,0.9995511400853233
366,0.9956413647654684
367,0.9810883305339011
368,0.9994741952683801
369,0.0003262121173858379
370,0.0033799420041856197
371,1.311047481385285e-08
372,0.9999960970001792
373,0.00267306918437733
374,0.9956533503383922
375,0.9404272057783029
376,2.86781254884922e-05
377,0.9896932963413135
378,0.0005406385580363789
379,0.9995860356224129
380,0.9969096859800314
381,0.0002285555062135828
382,0.10034953385791034
383,0.7742418481082904
384,0.9990137839964492
385,0.9918254755724262
386,2.223323708450307e-05
387,0.00033236745816802134
388,5.005571529483043e-06
389,0.44108265890567544
390,0.9687564907860194
391,0.9989925322976715
392,0.05599760055541185
393,0.01084070195474889
394,0.009305745592528962
395,0.9952527667911791
396,0.0007756362541396885
397,1.8681005600623426e-05
398,0.9999755039025856
399,0.02931379399960119
400,0.9999702139356383
401,0.9999822314506592
402,0.9963099385692273
403,0.024852920695625412
404,0.0029836161744292516
405,0.0034541358712719935
406,2.0863803583356336e-06
407,0.05940143611730152
408,0.011735157290903898
409,0.9999150525568757
410,0.9999776513200187
411,0.9980006516483811
412,0.001758954051611156
413,0.9902103591068125
414,0.0011836487294167408
415,0.00021871261765843859
416,2.784755994078212e-05
417,1.2061620597634238e-05
418,0.002783329447559292
419,0.7650270055655464
420,0.9999989358331229
421,8.449603052732874e-05
422,0.9710495514923569
423,0.13722257724991496
424,0.9999590925372875
425,9.039124786966589e-07
426,0.9995714606451647
427,0.009090750041949765
428,7.897696787499425e-05
429,0.5295620892189182
430,0.9989916819425423
431,1.0533242853208475e-07
432,0.0010703896232643459
433,0.9997280480611681
434,0.00020389410601679084
435,2.1045449303367948e-06
436,0.9997404761572423
437,0.9999980189755626
438,1.884947028303338e-08
439,0.9853387475538903
440,0.9998331796416037
441,0.9987808927437171
442,7.404388613408455e-06
443,0.0009972409894987656
444,0.9999845160614157
445,0.00014606307261810905
446,0.9999999790686362
447,0.999999821560264
448,0.9993525439739536
449,0.00010963145301093556
450,0.018252383948150437
451,0.9898209309630368
452,2.7017561686288952e-06
453,0.0009388353816202721
454,0.0003642847750056294
455,0.10276543230178424
456,0.0007458346839168083
457,6.839273275070554e-09
458,6.346903456273915e-06
459,0.0008128329658737138
460,0.9997528870572315
461,0.007168542301464109
462,0.0011676010448349791
463,0.9941055069034456
464,0.9987486156949862
465,4.7595400260039676e-06
466,0.7875711196482434
467,6.182319143956291e-09
468,0.8312624318212498
469,0.0008519626553393669
470,0.06629136825185414
471,0.9976909011031629
472,0.00015790579414142332
473,1.8571676665006717e-05
474,0.9708578716692863
475,0.0004196351773685325
476,7.504469745143654e-05
477,0.028212080272814757
478,0.0009055712346704944
479,3.2122609535252155e-07
480,0.9999856200495663
481,0.999332204379634
482,0.005968684799070279
483,0.9999941785620328
484,0.9973561014917715
485,0.0008073139483933922
486,0.9871510128408225
487,0.23864185380188696
488,0.9997196717818906
489,0.0002430596224252454
490,7.535633861397928e-05
491,0.01224329200234611
492,0.014156112020931306
493,0.004678600549973601
494,0.9998139311999807
495,0.9999427032705208
496,0.9999881649936457
497,0.0001362959672364204
498,0.0001277696179385997
499,0.4466757033186824
500,0.005354064886962853
501,0.002505468532439059
502,0.9999019745048918
503,0.00233676324631835
504,0.9871610868372472
505,0.9999999657546749
506,0.003549425181120895
507,3.944478385878751e-05
508,0.06491210876642227
509,7.93293920751169e-05
510,0.944564113901133
511,0.9792110795212641
512,0.0017763838023914353
513,0.9995167828406739
514,0.9998368589876075
515,0.9996065484851419
516,0.9214460921391934
517,0.9999894269025736
518,0.9999621577213673
519,0.9992971225591825
520,0.0002018077017194648
521,0.9997640154363119
522,0.34551828445210675
523,5.322583039214012e-05
524,0.008795466829342692
525,4.297964485595503e-07
526,0.9497532941478425
527,0.00025573283367154363
528,3.1227818860733725e-10
529,2.2172429038871888e-05
530,0.9984459537730354
531,0.988947434657093
532,0.9999922479026777
533,0.9918263015259322
534,0.001810995660874898
535,3.666136691610697e-05
536,0.9992479982535847
537,0.9992908696790218
538,0.9989870345127124
539,0.9652709003367708
540,0.9995704937440517
541,0.9667398042042051
542,0.9984013332569187
543,0.999245577951835
544,0.00010420215667476689
545,1.0752184766012324e-05
546,0.9657763336062226
547,0.9999983175347474
548,0.9461861571767114
549,0.0003221802117917032
550,0.9998688366359517
551,0.00016769413625190375
552,0.9945510288670979
553,0.9986893940803052
554,0.9254592657821228
555,0.9999591992823357
556,0.9774158433168768
557,0.022430758805806503
558,0.9995947329450866
559,0.551132195176493
560,0.9999999835306492
561,0.006186252882925506
562,6.639155510641873e-05
563,0.9960013231071856
564,0.9993758018607372
565,0.997145178869013
566,0.00010714971085990523
567,0.9931698830522169
568,0.4397169679514768
569,0.9999896158334983
570,6.728800140940993e-07
571,0.9999783683218458
572,0.9999794937308971
573,0.9995848752803569
574,0.9946538217902818
575,0.9320857510612599
576,0.9978068751306639
577,0.0002047857147543132
578,0.9993374581527485
579,0.9674270929131532
580,6.339126235774396e-05
581,0.0007228949050096431
582,0.999535593597184
583,0.9999803303758977
584,0.9999985011949899
585,0.999999291402064
586,0.0002041747162190987
587,0.0001866605570957064
588,0.9991908451544828
589,3.9915724599093997e-05
590,0.999999582288871
591,0.9982797457430448
592,0.670716719176348
593,0.9997689304450375
594,0.0005117672507162871
595,0.9997264174224983
596,0.996272527945186
597,0.9987972733683034
598,0.000613735433317048
599,0.0007622139271349653
600,0.009391547384534356
601,0.0012412634307147753
602,0.007982827788116912
603,0.9999912540896948
604,0.9999417189357692
605,0.9198712314685217
606,2.8826530892852417e-05
607,2.4998639145450985e-06
608,1.347150359214316e-06
609,1.155111167277443e-06
610,9.226423958724163e-06
611,1.7704874881483933e-08
612,5.69244641090858e-06
613,5.4642399353350095e-05
614,0.00035148722516618934
615,0.9999453208648009
616,0.0004856381908609807
617,8.431684577740105e-05
618,0.0017285511639200599
619,0.9985094108311621
620,0.00031556896154239774
621,0.7320849357108826
622,0.233578938470487
623,0.005289921870884287
624,0.0019126216637197248
625,0.9976015311779897
626,0.9998897398669787
627,0.9999991467970063
628,0.9999416298400989
629,0.004073787573635415
630,0.9970964036789999
631,0.03373977308153595
632,0.8750111274662806
633,0.8448893176932571
634,0.03268299337425023
635,0.997746162225227
636,0.9971187408611175
637,0.999515882131155
638,0.9998199959334054
639,1.906627863105067e-05
640,2.6654686676844003e-05
641,0.9966683834235492
642,0.9999799042679252
643,0.9999830335318098
644,0.026043954489673227
645,0.9971793184756444
646,0.0002025213719510371
647,0.999791558714665
648,1.0155521678616865e-05
649,0.9868458191866414
650,3.777962403817799e-05
651,5.6394128418965954e-06
652,0.9938527698141068
653,0.9998219750029724
654,0.00023324761345206317
655,0.0004543985014073277
656,0.0004895640529151204
657,3.1252397487070176e-07
658,0.9997929875604942
659,0.9958726669319297
660,0.9433688713017816
661,9.407473522828805e-07
662,0.9997611925626116
663,0.017490121379186204
664,0.0030989145881946322
665,0.9983795790470826
666,0.04187049133826129
667,0.0014951120825607606
668,0.9995294774202889
669,0.9992169136346084
670,9.865282301764061e-05
671,0.0011165338262807917
672,8.84588014311895e-05
673,0.9904830427940287
674,1.247363290283908e-07
675,5.0632737802180025e-08
676,0.996225784563105
677,6.9466131563392285e-09
678,2.3995081961673203e-07
679,0.015782487273101577
680,0.7601991730837566
681,0.9985478121761325
682,0.0004766844278650619
683,0.999352312546573
684,5.787012416901764e-05
685,0.9999715681756101
686,0.9990089705068917
687,0.9998301023712259
688,0.9998766965604297
689,4.3700351309353155e-05
690,0.9998677485330403
691,0.008323065131742243
692,0.9992246963877625
693,0.06305022497238152
694,1.4893933775727981e-07
695,0.9999998915300816
696,0.9994264243400717
697,0.0016826002124695426
698,0.9993887280288523
699,0.9993457249752146
700,0.9960441782161261
701,0.001553628782647198
702,0.006626120023657794
703,0.25240894051872154
704,0.977991711545905
705,0.0020261302196084648
706,0.9994379307385565
707,0.993275798511892
708,0.9999347485215266
709,0.9959945324573963
710,0.9999998705537435
711,0.0030206274671092004
712,0.0033916852556837114
713,0.9998953806107516
714,0.0012079456842413027
715,0.9871066724379931
716,0.995547188871112
717,0.999869389896001
718,0.013282334262079398
719,4.523539691725998e-05
720,0.9994317629508649
721,0.9999097379652767
722,0.004519405903880989
723,0.999919833627667
724,6.997574697706297e-05
725,0.00039968271607465476
726,0.00016844498194511207
727,0.9961595303435401
728,0.014012851934640845
729,0.9676550346116334
730,4.473487307166943e-07
731,0.9999962901097316
732,0.9912819815251073
733,0.0006963424985688436
734,5.456567394418697e-07
735,0.9997550413546193
736,0.0005362951906614012
737,7.250075861609262e-05
738,3.730495549261062e-05
739,4.491484469877603e-05
740,3.5760867351734553e-07
741,0.9999413489688282
742,0.1906902682150308
743,0.97165711170047
744,0.9995560573815977
745,5.662997791320689e-05
746,9.242475901535504e-09
747,0.9996755097648601
748,0.9999211344946033
749,0.1968685995245782
750,0.0021659714333246006
751,1.808658444223568e-07
752,0.9996869067119493
753,0.9999945044389544
754,3.2919472915236185e-07
755,0.9745558004867917
756,6.041508067444987e-05
757,0.9983069862893938
758,0.9977483923007552
759,0.028296281124317195
760,0.9999527167208204
761,0.8271332367958355
762,0.0015877872155303182
763,0.0035805614521999822
764,0.9992484409648217
765,0.00033952815334283763
766,0.00010456790970200974
767,0.0001599169856137675
768,0.999301049682759
769,0.0002454012017657413
770,0.0002983748265085495
771,1.0342070656072434e-05
772,0.0014704733011995505
773,0.506178159508472
774,0.9933088176810766
775,0.9999996281181365
776,0.9994846634762334
777,0.0012484868710884152
778,0.999451731520835
779,0.9941457992912428
780,0.047510243724453255
781,0.9999868394202313
782,0.0027493796167870673
783,0.9964118123021155
784,0.9988001862977051
785,0.7495930305052529
786,3.0479964201622862e-05
787,0.0007594574204440438
788,0.9994352345266435
789,1.5484004992951422e-05
790,0.9996865220165609
791,0.998541230551803
792,0.15175279153078003
793,0.9999865803919871
794,7.780583950234396e-06
795,0.0016146740205343578
796,0.999850139955522
797,3.153478662119092e-05
798,7.04584431398549e-06
799,0.9888814045492496
800,0.9985406691738647
801,1.5014740722554234e-07
802,0.0007352025989497715
803,0.7581747554322457
804,0.9995850683189563
805,0.36339369996917686
806,0.011139292973907578
807,0.007350255404096721
808,0.9989747789510702
809,0.9999859418099311
810,0.9997157823178797
811,0.9999332145672792
812,8.604969756774062e-06
813,0.1058414507688483
814,0.03473206693588342
815,1.4706770500696268e-07
816,0.9796254798110857
817,0.9998003598785817
818,0.0006733197367586633
819,0.013733664858660876
820,0.9960694556441914
821,0.9996469434384971
822,0.10590252675646541
823,1.1319295692188306e-05
824,9.438238582114796e-05
825,0.0025040854328911345
826,0.9999955272441624
827,0.9941475100772612
828,0.9744530650827247
829,1.6389748627350203e-09
830,0.008497125229512662
831,0.8790253573378279
832,0.20463978079975242
833,0.9387385600581656
834,0.999846707791446
835,0.999705075990146
836,0.9999998893998114
837,0.9946930298278002
838,3.7837388715972734e-06
839,0.007508167156843985
840,0.9999459272114519
841,2.703813845297997e-05
842,2.1837064333071458e-07
843,0.9999993260429282
844,0.9951773749605172
845,5.6520842670870134e-06
846,1.9956534015394262e-05
847,0.9870158950944941
848,0.009168418965651974
849,5.280822241508881e-08
850,0.023306034406315186
851,0.14679216297876477
852,0.9992705918930821
853,0.9291757635795572
854,1.445458642130511e-05
855,1.7825075919860662e-05
856,0.1896496299393926
857,0.00020128497978476204
858,0.020540564279018115
859,0.9969485891654016
860,0.9981630103972097
861,0.9661414367888375
862,8.525776139070192e-07
863,0.000572810313711175
864,0.005450979840780646
865,0.000331400876435915
866,0.003335092940435577
867,0.9988576156167817
868,0.05758737889707491
869,0.9988139592644251
870,0.030162005219161035
871,0.9979325711207137
872,0.9999480899913511
873,0.9998397714129416
874,1.34332245528856e-05
875,2.6006110510671053e-07
876,0.9999992427713783
877,0.9986880488509016
878,0.0004613182303131472
879,0.9996355698367911
880,0.011226941357132694
881,1.7783702793276983e-05
882,0.9999991240858345
883,0.999998092898307
884,0.9964480074719728
885,0.8033519694947888
886,0.9999913108461691
887,0.00029649575129511084
888,0.985655772080284
889,0.9997793904257747
890,0.9952784709676151
891,0.9999506710880238
892,9.33226885388602e-07
893,0.9999672433480973
894,0.7261024747675653
895,0.9994228567873767
896,0.0446833074325746
897,8.782682172672546e-07
898,0.004559721954248778
899,0.0018087318087656192
900,0.9999495219074773
901,3.21336165976071e-05
902,0.979465767159123
903,3.5949815024508655e-05
904,0.023102767564600408
905,0.9189784318887962
906,0.9471686495725888
907,0.0927418651829865
908,0.9996616772614326
909,1.2787129644393936e-05
910,0.015394799909731157
911,0.9999787463197561
912,0.999613292220099
913,0.0001463827106489038
914,0.006849739544257268
915,0.00023691034172858267
916,0.9998207400224055
917,0.9952559799959889
918,2.1299456080481514e-05
919,0.9046501888026366
920,3.190425022478665e-05
921,3.9454240774978445e-05
922,0.9981164534872702
923,6.826099705574329e-08
924,0.9999451233578557
925,0.9999930928162547
926,0.9999802678116181
927,0.05966527190328165
928,0.9482407330688348
929,0.0001556645201965579
930,0.9999802305415965
931,0.0008517419770116151
932,1.8257517897696078e-08
933,0.9975027369867638
934,1.3101840007997818e-08
935,0.002885545495592461
936,0.9990565677834042
937,0.9999999517231509
938,0.0043276814100833665
939,0.9995008512909245
940,0.9998908359591868
941,0.9699601844109375
942,0.007811157230295774
943,0.9987323745106255
944,0.9998748549667246
945,0.9996886003884116
946,0.9984642948015986
947,0.0659614364816553
948,0.9637840524014045
949,0.9988967944851362
950,0.011778379772741286
951,0.998767761440927
952,0.9963371828074786
953,0.994206342050046
954,0.9984298470204233
955,0.004239737061819467
956,0.000114196480413488
957,0.983917093633556
958,0.9977143779708318
959,0.9994622386270651
960,3.1049195725517804e-05
961,0.9999741879325749
962,0.9999949899937234
963,0.9988481617044572
964,0.8995995762158507
965,0.011795176867683181
966,0.015277301428632161
967,0.0017039498559157805
968,0.008307867597936513
969,0.7435507008669062
970,0.5154499992957753
971,0.9999915002899556
972,1.2180249905354642e-05
973,0.9671684262410952
974,2.5271384517669505e-08
975,0.023414866485906637
976,4.749662099242569e-05
977,0.0020235104278614542
978,0.007915548508501891
979,0.999639597040164
980,0.999422485229701
981,0.9622931194407983
982,0.9999167896774693
983,0.030956297290557183
984,0.00047015309354464106
985,0.9995916281423717
986,0.9549929234632208
987,0.11454578122082816
988,0.9759136478592046
989,0.999999894466377
990,0.00013742560371272772
991,0.9998893082877423
992,0.994564586380209
993,0.12556112903020689
994,0.9999991263618054
995,0.001078360983219213
996,0.9913739327091787
997,3.0179645214074324e-05
998,0.9960431424849295
999,3.493737829185959e-07
1000,0.003061144576366516
1001,5.220698363299107e-06
1002,0.0001252329437895877
1003,0.48098301608864213
1004,0.5990796373693358
1005,0.4753574670530497
1006,5.848856331634557e-06
1007,0.0004774764284166955
1008,0.9976542381962443
1009,0.06330315013835174
1010,0.0005731856814314628
1011,0.9995508531428082
1012,2.2535056049160132e-05
1013,1.2355268584705626e-07
1014,0.009228003249466462
1015,0.0016033510281300055
1016,0.9999957956227489
1017,0.9991335587016965
1018,1.677908179320858e-05
1019,0.99743450458965
1020,0.9993247852718143
1021,0.999999974308672
1022,0.004135183637778687
1023,0.9999704173471409
1024,9.706520282045926e-11
1025,0.0022160087420880457
1026,2.7871862792259287e-05
1027,0.0024209671228211274
1028,0.999978984640899
1029,5.049978649712669e-05
1030,0.029254350358291756
1031,0.00040072161206088547
1032,0.9937545791046336
1033,0.9974584542819072
1034,0.998758467754943
1035,0.9927411544370369
1036,0.022421473106538425
1037,0.9989179674554788
1038,0.9974270021128668
1039,0.9912045912206203
1040,0.06300362286711399
1041,0.9983415210373077
1042,0.9697252954979788
1043,0.915142698313057
1044,0.9997394935411952
1045,0.9850517774534375
1046,0.9992386203984037
1047,0.00021973702823878296
1048,0.0009152816926350795
1049,0.9989694360716301
1050,0.987947135708038
1051,4.619965506768337e-06
1052,0.9252163836538829
1053,0.998100833725015
1054,0.0010585045980133331
1055,0.003563262658393823
1056,0.9996294783033436
1057,0.9247464245951457
1058,0.9683034100352901
1059,0.9462525269269116
1060,0.9969163436432625
1061,0.00033814754492729406
1062,0.9681245024749598
1063,0.003999349186929385
1064,0.0002564208696207255
1065,0.9892077578897949
1066,0.03003981162430498
1067,0.37935456446373544
1068,0.00015327441424868116
1069,0.9963845586487996
1070,0.9744281688912886
1071,0.9927216184117842
1072,0.0004150522047023944
1073,0.9532670602945134
1074,0.007693431246484796
1075,0.9876295271151656
1076,0.022311198132092053
1077,0.9838123886811945
1078,2.6559461170204015e-05
1079,0.9999999472362663
1080,6.9160943009999425e-06
1081,0.9999471354409718
1082,0.9999130288382225
1083,0.9995777706477496
1084,0.9353483116467525
1085,0.9918317910857002
1086,8.679453591047671e-06
1087,0.00048674729704016075
1088,0.9999999077437064
1089,1.9172074428007383e-05
1090,0.9240561117229008
1091,0.9958485159086788
1092,0.0003142676804181187
1093,2.1129972182438794e-05
1094,1.336401312050173e-05
1095,0.02560631738355881
1096,0.9999357782876992
1097,0.006564686452211048
1098,0.9999450407648701
1099,0.5722047206662053
1100,0.9839003424365204
1101,0.9982999112222237
1102,3.84806840157619e-05
1103,6.132382929328844e-05
1104,0.00018089725826272196
1105,0.9940486296892829
1106,0.9999998955902347
1107,0.21204415054345374
1108,0.005915117553380081
1109,0.9998814154566428
1110,0.00026312076954852927
1111,2.4479308029868174e-05
1112,0.9998985806314401
1113,0.9847961194409823
1114,0.010256657345108507
1115,0.0015416785520816383
1116,8.997862579376056e-05
1117,0.00018822707375153652
1118,0.9944097270006814
1119,0.9996538880684617
1120,0.9238999666611981
1121,0.00034990359986794496
1122,0.9998022258384854
1123,4.3905199454350734e-05
1124,0.003480481851686467
1125,0.03419343061035415
1126,0.9999575152109009
1127,0.9964138297141282
1128,0.0018806641159597097
1129,0.995365053420488
1130,0.9997756801141766
1131,2.2844513633240963e-07
1132,0.0002975296552912213
1133,0.011925075194886657
1134,0.8405382186390863
1135,0.00021570342196091782
1136,0.9999383671580705
1137,0.9884469314916877
1138,0.9994290079233841
1139,0.9735850113140475
1140,0.00031610531990969553
1141,0.0006272323312042131
1142,0.9998301090907606
1143,0.9977544355184209
1144,0.024228816914734625
1145,0.9995122426643949
1146,0.9992518512667213
1147,0.004166184920695865
1148,1.8082790786259072e-06
1149,0.9999721874623939
1150,0.9874744695489376
1151,0.9957587945435697
1152,0.9997548742827136
1153,0.9987567158439072
1154,0.999984432114132
1155,0.4385094760208701
1156,0.999999969039313
1157,0.9994325814512306
1158,5.2741034953517743e-05
1159,0.9999357998922543
1160,0.9999931045358366
1161,0.37082162601240426
1162,0.9978927199432399
1163,0.9999999672247226
1164,3.587532805897185e-07
1165,0.9200622732322189
1166,0.002648903202229143
1167,0.9998081110865025
1168,0.9995028577307622
1169,0.024053522959447828
1170,0.0007685056797008829
1171,0.005727111252432024
1172,0.99999968308399
1173,0.0007790933882658709
1174,0.1579363039667409
1175,0.9999976027115922
1176,0.5335125070418657
1177,0.9997918501981072
1178,0.9988130608536212
1179,0.9998884410697498
1180,0.9921391610346246
1181,0.9997758805448188
1182,2.39701256939923e-06
1183,0.9993794573375258
1184,0.9999996454923947
1185,1.6503802382302576e-05
1186,0.9997660006277606
1187,0.997803203746479
1188,0.9362381312020357
1189,0.017600105724482232
1190,1.5659333247772418e-06
1191,0.0004876865959098705
1192,0.9979985658956936
1193,0.0032966778832902305
1194,5.520754042827348e-06
1195,0.001408183897836081
1196,0.9993458592391206
1197,0.9999635705604395
1198,1.806342194089408e-05
